r,g,d,w,l,td,tw,tl,l_,e,a,s,t,p
-1,11100,10,0,0,10771,113,216,77953053.1167984,0,538,98795,2023-04-27T21:12:34.135732,0
10.1,11110,9,1,0,10780,114,216,90006816.38717651,0.9998334999999905,1681,80381,2023-04-27T21:12:39.104122,0
-1,11120,10,0,0,10790,114,216,89950751.06620789,0.9331668333333238,1535,81916,2023-04-27T21:12:44.021082,0
-1,11130,10,0,0,10800,114,216,88512276.41105652,0.8665001666666572,1413,83329,2023-04-27T21:12:49.087157,0
10.1,11140,9,1,0,10809,115,216,89186388.8502121,0.799841824999991,1486,84815,2023-04-27T21:12:54.368525,0
-1,11150,10,0,0,10819,115,216,89955996.27494812,0.7331668333333239,1212,86027,2023-04-27T21:12:59.338948,0
10.1,11160,9,1,0,10828,116,216,84294565.9160614,0.6665044956666575,1139,87166,2023-04-27T21:13:04.475889,0
-1,11170,10,0,0,10838,116,216,86939042.80662537,0.5998334999999905,1232,88398,2023-04-27T21:13:09.667510,0
-1,11180,10,0,0,10848,116,216,88455054.75997925,0.5331668333333238,1127,89525,2023-04-27T21:13:14.975784,0
-1,11190,10,0,0,10858,116,216,90339591.50314331,0.46650016666665717,1067,90592,2023-04-27T21:13:20.297764,0
-1,11200,10,0,0,10868,116,216,85186058.87889862,0.3998334999999905,960,91552,2023-04-27T21:13:25.877392,0
-1,11210,10,0,0,10878,116,216,82295893.43070984,0.33316683333332386,920,92472,2023-04-27T21:13:31.721491,0
-1,11220,10,0,0,10888,116,216,86422100.66318512,0.2665001666666572,882,93354,2023-04-27T21:13:37.375752,0
-1,11230,10,0,0,10898,116,216,81662728.7864685,0.19983350000000433,739,94093,2023-04-27T21:13:42.982559,0
-1,11240,10,0,0,10908,116,216,81880281.86559677,0.13316683333333768,690,94783,2023-04-27T21:13:48.801722,0
-1,11250,10,0,0,10918,116,216,81952239.27497864,0.06650016666666408,619,95402,2023-04-27T21:13:54.729116,0
-10.9,11260,9,0,1,10927,116,217,81323410.57062149,0.01,551,95953,2023-04-27T21:14:00.565024,0
-10.9,11270,9,0,1,10936,116,218,82232110.5003357,0.01,624,96577,2023-04-27T21:14:06.576174,0
-1,11280,10,0,0,10946,116,218,81585600.37612915,0.01,571,97148,2023-04-27T21:14:12.443863,0
-1,11290,10,0,0,10956,116,218,81943498.84986877,0.01,632,97780,2023-04-27T21:14:18.305998,0
-10.9,11300,9,0,1,10965,116,219,80144513.84544373,0.01,489,98269,2023-04-27T21:14:24.306836,0
-1,11310,10,0,0,10975,116,219,80631919.8012352,0.01,574,98843,2023-04-27T21:14:30.370738,0
-10.9,11320,9,0,1,10984,116,220,79479806.12516403,0.01,547,99390,2023-04-27T21:14:36.409139,0
-1,11330,10,0,0,10994,116,220,78749006.3905716,0.01,535,99925,2023-04-27T21:14:42.513890,0
-1,11340,10,0,0,11004,116,220,79944688.37976456,0.01,551,80381,2023-04-27T21:14:49.026108,0
-1,11350,10,0,0,11014,116,220,77261804.04424667,0.01,563,80944,2023-04-27T21:14:56.133252,0
-10.9,11360,9,0,1,11023,116,221,78998011.05260849,0.01,524,81468,2023-04-27T21:15:03.397211,0
-1,11370,10,0,0,11033,116,221,78486901.22365952,0.01,653,82121,2023-04-27T21:15:11.693847,0
-10.9,11380,9,0,1,11042,116,222,76527564.52560425,0.01,548,82669,2023-04-27T21:15:19.991531,0
-1,11390,10,0,0,11052,116,222,76744561.79141998,0.01,559,83228,2023-04-27T21:15:28.011754,0
-1,11400,10,0,0,11062,116,222,77468215.22712708,0.01,574,83802,2023-04-27T21:15:35.397939,0
-1,11410,10,0,0,11072,116,222,84833562.37411499,0.9998334999999905,1633,85435,2023-04-27T21:15:41.663899,0
10.1,11420,9,1,0,11081,117,222,91182873.8451004,0.9331778223333245,1348,86783,2023-04-27T21:15:47.368378,0
-1,11430,10,0,0,11091,117,222,90656690.00148773,0.8665001666666572,1352,88135,2023-04-27T21:15:53.028991,0
-1,11440,10,0,0,11101,117,222,88289908.76674652,0.7998334999999905,1380,89515,2023-04-27T21:15:58.582751,0
-1,11450,10,0,0,11111,117,222,88760251.40285492,0.7331668333333239,1418,90933,2023-04-27T21:16:04.686501,0
10.1,11460,9,1,0,11120,118,222,86729427.57606506,0.666513153666658,1104,92037,2023-04-27T21:16:10.303621,0
-1,11470,10,0,0,11130,118,222,86625205.2783966,0.5998334999999905,1205,93242,2023-04-27T21:16:16.896735,0
-1,11480,10,0,0,11140,118,222,83001356.12487793,0.5331668333333238,1179,94421,2023-04-27T21:16:22.688630,0
-1,11490,10,0,0,11150,118,222,89331055.28354645,0.46650016666665717,972,95393,2023-04-27T21:16:28.617232,0
-10.9,11500,9,0,1,11159,118,223,83930302.26230621,0.39984815199999135,931,96324,2023-04-27T21:16:34.382444,0
-1,11510,10,0,0,11169,118,223,83500627.87532806,0.33316683333332386,899,97223,2023-04-27T21:16:40.199124,0
-1,11520,10,0,0,11179,118,223,81174404.02507782,0.2665001666666572,820,98043,2023-04-27T21:16:45.962760,0
0.2,11530,8,1,1,11187,119,224,82361834.34724808,0.19984415600000405,718,98761,2023-04-27T21:16:52.035980,0
-1,11540,10,0,0,11197,119,224,80558625.1616478,0.13316683333333768,678,99439,2023-04-27T21:16:58.402835,0
-10.9,11550,9,0,1,11206,119,225,81521067.61932373,0.0665008326666641,657,80077,2023-04-27T21:17:05.325007,0
-10.9,11560,9,0,1,11215,119,226,83216431.14089966,0.05,628,80705,2023-04-27T21:17:12.649852,0
-10.9,11570,9,0,1,11224,119,227,80951759.51719284,0.05,648,81353,2023-04-27T21:17:19.120572,0
-10.9,11580,9,0,1,11233,119,228,82063288.39063644,0.05,607,81960,2023-04-27T21:17:24.935665,0
-1,11590,10,0,0,11243,119,228,79165062.01028824,0.05,576,82536,2023-04-27T21:17:31.046735,0
-1,11600,10,0,0,11253,119,228,80426161.58723831,0.05,596,83132,2023-04-27T21:17:36.945485,0
-1,11610,10,0,0,11263,119,228,78830190.30094147,0.05,567,83699,2023-04-27T21:17:42.867056,0
-10.9,11620,9,0,1,11272,119,229,79282251.5964508,0.05,601,84300,2023-04-27T21:17:49.312942,0
-1,11630,10,0,0,11282,119,229,78542773.12755585,0.05,601,84901,2023-04-27T21:17:55.254534,0
-1,11640,10,0,0,11292,119,229,79556321.20370865,0.05,650,85551,2023-04-27T21:18:01.431553,0
-1,11650,10,0,0,11302,119,229,78368964.49327469,0.05,598,86149,2023-04-27T21:18:07.354523,0
-1,11660,10,0,0,11312,119,229,78276265.85960388,0.05,559,86708,2023-04-27T21:18:13.357061,0
-1,11670,10,0,0,11322,119,229,79372772.27640152,0.05,601,87309,2023-04-27T21:18:19.304963,0
-1,11680,10,0,0,11332,119,229,77670502.36463547,0.05,609,87918,2023-04-27T21:18:25.364426,0
-1,11690,10,0,0,11342,119,229,77505708.93287659,0.05,581,88499,2023-04-27T21:18:31.500919,0
-1,11700,10,0,0,11352,119,229,80105188.78698349,0.05,686,89185,2023-04-27T21:18:37.730620,0
-1,11710,10,0,0,11362,119,229,84216977.35786438,0.9998334999999905,1575,90760,2023-04-27T21:18:42.844576,0
10.1,11720,9,1,0,11371,120,229,89088752.26974487,0.9331828173333248,1459,92219,2023-04-27T21:18:47.878567,0
-1,11730,10,0,0,11381,120,229,88501228.6901474,0.8665001666666572,1480,93699,2023-04-27T21:18:52.932418,0
-1,11740,10,0,0,11391,120,229,83425433.33768845,0.7998334999999905,1430,95129,2023-04-27T21:18:57.997992,0
-1,11750,10,0,0,11401,120,229,86772844.1953659,0.7331668333333239,1274,96403,2023-04-27T21:19:04.148318,0
-1,11760,10,0,0,11411,120,229,85741910.93444824,0.6665001666666572,1296,97699,2023-04-27T21:19:10.158286,0
-20.8,11770,8,0,2,11419,120,231,86685883.99887085,0.599843489999991,1051,98750,2023-04-27T21:19:14.615450,0
-1,11780,10,0,0,11429,120,231,88143160.93921661,0.5331668333333238,1108,99858,2023-04-27T21:19:21.240085,0
-10.9,11790,9,0,1,11438,120,232,89307825.56533813,0.4665094906666577,986,80676,2023-04-27T21:19:26.059238,0
-10.9,11800,9,0,1,11447,120,233,87174148.55957031,0.3998364969999907,995,81671,2023-04-27T21:19:32.791637,0
10.1,11810,9,1,0,11456,121,233,86951231.36043549,0.3331704963333241,1015,82686,2023-04-27T21:19:38.532561,0
-1,11820,10,0,0,11466,121,233,84624167.68074036,0.2665001666666572,831,83517,2023-04-27T21:19:43.629901,0
-1,11830,10,0,0,11476,121,233,85449227.69069672,0.19983350000000433,747,84264,2023-04-27T21:19:48.537777,0
-1,11840,10,0,0,11486,121,233,86224329.47158813,0.13316683333333768,723,84987,2023-04-27T21:19:53.757099,0
-1,11850,10,0,0,11496,121,233,83135145.30658722,0.06650016666666408,579,85566,2023-04-27T21:19:58.921011,0
-1,11860,10,0,0,11506,121,233,82621306.77700043,0,575,86141,2023-04-27T21:20:04.276766,0
-20.8,11870,8,0,2,11514,121,235,83144798.87485504,0,511,86652,2023-04-27T21:20:09.206821,0
-1,11880,10,0,0,11524,121,235,81088677.64472961,0,513,87165,2023-04-27T21:20:14.447399,0
-1,11890,10,0,0,11534,121,235,83424748.18229675,0,546,87711,2023-04-27T21:20:21.174926,0
-10.9,11900,9,0,1,11543,121,236,82509337.36562729,0,491,88202,2023-04-27T21:20:28.380373,0
-1,11910,10,0,0,11553,121,236,81666279.13713455,0,513,88715,2023-04-27T21:20:33.975540,0
-1,11920,10,0,0,11563,121,236,80154540.53878784,0,549,89264,2023-04-27T21:20:40.200803,0
-1,11930,10,0,0,11573,121,236,80881528.85437012,0,553,89817,2023-04-27T21:20:46.562951,0
-1,11940,10,0,0,11583,121,236,80948723.25658798,0,535,90352,2023-04-27T21:20:53.720211,0
-1,11950,10,0,0,11593,121,236,81366736.59086227,0,547,90899,2023-04-27T21:21:05.347304,0
-1,11960,10,0,0,11603,121,236,80100010.03742218,0,510,91409,2023-04-27T21:21:13.945021,0
-1,11970,10,0,0,11613,121,236,80190304.21972275,0,536,91945,2023-04-27T21:21:22.223408,0
-1,11980,10,0,0,11623,121,236,79324974.41768646,0,521,92466,2023-04-27T21:21:30.839990,0
-1,11990,10,0,0,11633,121,236,79418945.61052322,0,540,93006,2023-04-27T21:21:38.938452,0
-1,12000,10,0,0,11643,121,236,81687177.41966248,0,634,93640,2023-04-27T21:21:47.588998,0
-1,12010,10,0,0,11653,121,236,88879925.0125885,0.9998334999999905,1654,95294,2023-04-27T21:21:54.371994,0
-10.9,12020,9,0,1,11662,121,237,94121906.16130829,0.9331714953333241,1525,96819,2023-04-27T21:22:01.284708,0
-1,12030,10,0,0,11672,121,237,88072802.42443085,0.8665001666666572,1456,98275,2023-04-27T21:22:08.299556,0
-1,12040,10,0,0,11682,121,237,84759860.03875732,0.7998334999999905,1350,99625,2023-04-27T21:22:15.405317,0
-1,12050,10,0,0,11692,121,237,93641693.59207153,0.7331668333333239,1290,80732,2023-04-27T21:22:22.614282,0
-1,12060,10,0,0,11702,121,237,90906668.30539703,0.6665001666666572,1243,81975,2023-04-27T21:22:29.932471,0
-1,12070,10,0,0,11712,121,237,90900617.83790588,0.5998334999999905,1202,83177,2023-04-27T21:22:37.143232,0
-1,12080,10,0,0,11722,121,237,89582940.93608856,0.5331668333333238,1158,84335,2023-04-27T21:22:44.587853,0
-1,12090,10,0,0,11732,121,237,92059519.88697052,0.46650016666665717,1119,85454,2023-04-27T21:22:52.037357,0
10.1,12100,9,1,0,11741,122,237,89354003.07178497,0.3998351649999906,930,86384,2023-04-27T21:22:59.651753,0
-1,12110,10,0,0,11751,122,237,89951076.50756836,0.33316683333332386,935,87319,2023-04-27T21:23:07.424530,0
-1,12120,10,0,0,11761,122,237,85638588.6669159,0.2665001666666572,873,88192,2023-04-27T21:23:15.057152,0
-1,12130,10,0,0,11771,122,237,86062117.21897125,0.19983350000000433,790,88982,2023-04-27T21:23:23.275293,0
-10.9,12140,9,0,1,11780,122,238,85977367.75875092,0.13316849833333763,673,89655,2023-04-27T21:23:31.579468,0
-1,12150,10,0,0,11790,122,238,83724323.21310043,0.06650016666666408,615,90270,2023-04-27T21:23:39.428106,0
-1,12160,10,0,0,11800,122,238,83115723.43111038,0.05,582,90852,2023-04-27T21:23:47.207431,0
-1,12170,10,0,0,11810,122,238,83943720.16191483,0.05,641,91493,2023-04-27T21:23:55.160947,0
-1,12180,10,0,0,11820,122,238,81728180.64689636,0.05,539,92032,2023-04-27T21:24:03.719003,0
-1,12190,10,0,0,11830,122,238,82654280.3645134,0.05,579,92611,2023-04-27T21:24:11.718424,0
-1,12200,10,0,0,11840,122,238,84107885.36071777,0.05,601,93212,2023-04-27T21:24:19.913689,0
-1,12210,10,0,0,11850,122,238,82295753.65781784,0.05,551,93763,2023-04-27T21:24:27.815072,0
-1,12220,10,0,0,11860,122,238,81009257.43579865,0.05,597,94360,2023-04-27T21:24:35.244877,0
-20.8,12230,8,0,2,11868,122,240,82336680.59110641,0.05,536,94896,2023-04-27T21:24:43.240310,0
-1,12240,10,0,0,11878,122,240,83014856.27889633,0.05,642,95538,2023-04-27T21:24:51.323893,0
-10.9,12250,9,0,1,11887,122,241,81319762.46833801,0.05,535,96073,2023-04-27T21:24:59.672832,0
-10.9,12260,9,0,1,11896,122,242,81185080.40904999,0.05,547,96620,2023-04-27T21:25:08.505123,0
-10.9,12270,9,0,1,11905,122,243,83127190.76871872,0.05,563,97183,2023-04-27T21:25:16.565113,0
-1,12280,10,0,0,11915,122,243,80932210.08777618,0.05,589,97772,2023-04-27T21:25:24.930038,0
-1,12290,10,0,0,11925,122,243,82107126.41477585,0.05,632,98404,2023-04-27T21:25:33.012169,0
-1,12300,10,0,0,11935,122,243,79977827.07214355,0.05,545,98949,2023-04-27T21:25:40.904822,0
10.1,12310,9,1,0,11944,123,243,91507517.69542694,0.9998358309999906,1574,80419,2023-04-27T21:25:47.290462,0
-1,12320,10,0,0,11954,123,243,95165079.23603058,0.9331668333333238,1569,81988,2023-04-27T21:25:54.570996,0
-1,12330,10,0,0,11964,123,243,89995238.78097534,0.8665001666666572,1509,83497,2023-04-27T21:26:01.368163,0
-1,12340,10,0,0,11974,123,243,90150281.78691864,0.7998334999999905,1476,84973,2023-04-27T21:26:08.900534,0
-10.9,12350,9,0,1,11983,123,244,90068085.78968048,0.7331668333333239,1386,86359,2023-04-27T21:26:17.022401,0
-1,12360,10,0,0,11993,123,244,90003505.94520569,0.6665001666666572,1270,87629,2023-04-27T21:26:24.820786,0
-1,12370,10,0,0,12003,123,244,86290158.62941742,0.5998334999999905,1112,88741,2023-04-27T21:26:32.581811,0
-1,12380,10,0,0,12013,123,244,90522304.77333069,0.5331668333333238,1195,89936,2023-04-27T21:26:39.749009,0
10.1,12390,9,1,0,12022,124,244,94236721.99249268,0.46651248766665787,1053,90989,2023-04-27T21:26:46.976560,0
-1,12400,10,0,0,12032,124,244,88238107.56206512,0.3998334999999905,945,91934,2023-04-27T21:26:54.709939,0
-1,12410,10,0,0,12042,124,244,90138710.7372284,0.33316683333332386,942,92876,2023-04-27T21:27:02.136726,0
-10.9,12420,9,0,1,12051,124,245,84584370.85151672,0.26650616066665755,815,93691,2023-04-27T21:27:10.334553,0
-1,12430,10,0,0,12061,124,245,87400341.03393555,0.19983350000000433,725,94416,2023-04-27T21:27:18.702207,0
-1,12440,10,0,0,12071,124,245,85183725.35705566,0.13316683333333768,711,95127,2023-04-27T21:27:27.563223,0
-1,12450,10,0,0,12081,124,245,82041839.06316757,0.06650016666666408,598,95725,2023-04-27T21:27:36.162526,0
-1,12460,10,0,0,12091,124,245,80924992.85936356,0,511,96236,2023-04-27T21:27:44.600281,0
-1,12470,10,0,0,12101,124,245,81707551.77736282,0,520,96756,2023-04-27T21:27:52.607422,0
-1,12480,10,0,0,12111,124,245,82380184.23318863,0,547,97303,2023-04-27T21:28:00.872377,0
-1,12490,10,0,0,12121,124,245,81612807.81030655,0,537,97840,2023-04-27T21:28:08.854626,0
-10.9,12500,9,0,1,12130,124,246,80809020.69807053,0,485,98325,2023-04-27T21:28:17.025982,0
-1,12510,10,0,0,12140,124,246,81061981.02235794,0,543,98868,2023-04-27T21:28:25.706146,0
-1,12520,10,0,0,12150,124,246,81102951.4670372,0,505,99373,2023-04-27T21:28:33.969286,0
-1,12530,10,0,0,12160,124,246,79264187.81280518,0,522,99895,2023-04-27T21:28:43.560422,0
-1,12540,10,0,0,12170,124,246,80078673.06470871,0,519,80332,2023-04-27T21:28:52.133491,0
-1,12550,10,0,0,12180,124,246,79893951.71403885,0,578,80910,2023-04-27T21:28:59.872503,0
-1,12560,10,0,0,12190,124,246,80087125.00333786,0,656,81566,2023-04-27T21:29:07.936145,0
-1,12570,10,0,0,12200,124,246,77997635.60295105,0,561,82127,2023-04-27T21:29:16.152261,0
-1,12580,10,0,0,12210,124,246,80460001.23023987,0,667,82794,2023-04-27T21:29:24.834454,0
-1,12590,10,0,0,12220,124,246,77803272.00889587,0,543,83337,2023-04-27T21:29:32.804085,0
-1,12600,10,0,0,12230,124,246,77557323.57501984,0,500,83837,2023-04-27T21:29:41.029867,0
-1,12610,10,0,0,12240,124,246,93671136.49845123,0.9998334999999905,1599,85436,2023-04-27T21:29:47.166576,0
-1,12620,10,0,0,12250,124,246,92880460.02388,0.9331668333333238,1627,87063,2023-04-27T21:29:53.872805,0
-1,12630,10,0,0,12260,124,246,91224224.56741333,0.8665001666666572,1538,88601,2023-04-27T21:30:00.900768,0
-1,12640,10,0,0,12270,124,246,92254445.55282593,0.7998334999999905,1278,89879,2023-04-27T21:30:08.299231,0
-10.9,12650,9,0,1,12279,124,247,90132133.96072388,0.7331738263333243,1267,91146,2023-04-27T21:30:15.991999,0
11.3,12660,7,2,1,12286,126,248,92942427.39677429,0.6665254746666587,1112,92258,2023-04-27T21:30:23.285825,0
-1,12670,10,0,0,12296,126,248,85180583.0001831,0.5998334999999905,1169,93427,2023-04-27T21:30:30.860503,0
-1,12680,10,0,0,12306,126,248,86791478.39546204,0.5331668333333238,1137,94564,2023-04-27T21:30:38.602130,0
-1,12690,10,0,0,12316,126,248,90711171.62704468,0.46650016666665717,1028,95592,2023-04-27T21:30:45.989206,0
-1,12700,10,0,0,12326,126,248,90849289.894104,0.3998334999999905,987,96579,2023-04-27T21:30:53.303103,0
-10.9,12710,9,0,1,12335,126,249,90174487.82920837,0.33317848833332453,861,97440,2023-04-27T21:31:00.766344,0
-1,12720,10,0,0,12345,126,249,82661784.2912674,0.2665001666666572,842,98282,2023-04-27T21:31:09.059452,0
-10.9,12730,9,0,1,12354,126,250,85925536.15570068,0.19984848500000393,750,99032,2023-04-27T21:31:17.139330,0
-1,12740,10,0,0,12364,126,250,86772091.98474884,0.13316683333333768,766,99798,2023-04-27T21:31:25.634270,0
-1,12750,10,0,0,12374,126,250,82490262.98522949,0.06650016666666408,568,80293,2023-04-27T21:31:34.065882,0
-1,12760,10,0,0,12384,126,250,83058602.21385956,0.05,590,80883,2023-04-27T21:31:42.173750,0
-1,12770,10,0,0,12394,126,250,83190223.87266159,0.05,593,81476,2023-04-27T21:31:49.875428,0
-1,12780,10,0,0,12404,126,250,83303949.23686981,0.05,596,82072,2023-04-27T21:31:57.665474,0
-1,12790,10,0,0,12414,126,250,82246945.50037384,0.05,599,82671,2023-04-27T21:32:05.950502,0
-1,12800,10,0,0,12424,126,250,81866396.06952667,0.05,615,83286,2023-04-27T21:32:13.873681,0
-1,12810,10,0,0,12434,126,250,84554776.5493393,0.05,644,83930,2023-04-27T21:32:21.307489,0
-1,12820,10,0,0,12444,126,250,83460497.85614014,0.05,609,84539,2023-04-27T21:32:29.303347,0
-1,12830,10,0,0,12454,126,250,80700803.399086,0.05,571,85110,2023-04-27T21:32:37.753276,0
-1,12840,10,0,0,12464,126,250,82387558.81786346,0.05,616,85726,2023-04-27T21:32:46.018516,0
-20.8,12850,8,0,2,12472,126,252,82475193.14289093,0.05,500,86226,2023-04-27T21:32:54.285498,0
-10.9,12860,9,0,1,12481,126,253,79850876.62935257,0.05,526,86752,2023-04-27T21:33:02.148737,0
-1,12870,10,0,0,12491,126,253,79974682.3310852,0.05,603,87355,2023-04-27T21:33:09.653751,0
-1,12880,10,0,0,12501,126,253,81515589.95246887,0.05,636,87991,2023-04-27T21:33:17.115060,0
-1,12890,10,0,0,12511,126,253,81300544.73876953,0.05,595,88586,2023-04-27T21:33:24.646395,0
10.1,12900,9,1,0,12520,127,253,81403581.79807663,0.05,582,89168,2023-04-27T21:33:32.229236,0
-1,12910,10,0,0,12530,127,253,86817288.39874268,0.9998334999999905,1487,90655,2023-04-27T21:33:38.741228,0
-1,12920,10,0,0,12540,127,253,93122938.27533722,0.9331668333333238,1585,92240,2023-04-27T21:33:45.632770,0
10.1,12930,9,1,0,12549,128,253,89550646.54350281,0.8665158176666581,1269,93509,2023-04-27T21:33:52.305211,0
-1,12940,10,0,0,12559,128,253,90224445.46222687,0.7998334999999905,1367,94876,2023-04-27T21:33:59.708417,0
-1,12950,10,0,0,12569,128,253,87445810.43720245,0.7331668333333239,1331,96207,2023-04-27T21:34:07.065023,0
-10.9,12960,9,0,1,12578,128,254,87781454.92076874,0.6665058276666576,1200,97407,2023-04-27T21:34:14.195471,0
-1,12970,10,0,0,12588,128,254,90493530.03501892,0.5998334999999905,1243,98650,2023-04-27T21:34:21.245282,0
-1,12980,10,0,0,12598,128,254,89790070.05691528,0.5331668333333238,1167,99817,2023-04-27T21:34:28.012385,0
-1,12990,10,0,0,12608,128,254,89663984.17949677,0.46650016666665717,1192,80808,2023-04-27T21:34:35.357823,0
-1,13000,10,0,0,12618,128,254,90016707.18193054,0.3998334999999905,1001,81809,2023-04-27T21:34:42.753651,0
-1,13010,10,0,0,12628,128,254,89949424.86286163,0.33316683333332386,859,82668,2023-04-27T21:34:50.376351,0
-1,13020,10,0,0,12638,128,254,90036277.17494965,0.2665001666666572,838,83506,2023-04-27T21:34:57.875115,0
-10.9,13030,9,0,1,12647,128,255,86165325.04558563,0.199846154000004,676,84182,2023-04-27T21:35:05.487638,0
-10.9,13040,9,0,1,12656,128,256,86506478.19042206,0.13316883133333762,712,84894,2023-04-27T21:35:13.488921,0
-1,13050,10,0,0,12666,128,256,83805660.30740738,0.06650016666666408,640,85534,2023-04-27T21:35:21.539212,0
-1,13060,10,0,0,12676,128,256,84940796.49448395,0.01,603,86137,2023-04-27T21:35:27.495270,0
-1,13070,10,0,0,12686,128,256,83319305.1815033,0.01,544,86681,2023-04-27T21:35:33.182521,0
-10.9,13080,9,0,1,12695,128,257,83889063.59672546,0.01,504,87185,2023-04-27T21:35:41.363017,0
-10.9,13090,9,0,1,12704,128,258,83020552.99282074,0.01,557,87742,2023-04-27T21:35:52.121466,0
-1,13100,10,0,0,12714,128,258,82676145.7324028,0.01,597,88339,2023-04-27T21:36:01.178706,0
-1,13110,10,0,0,12724,128,258,83063422.73950577,0.01,536,88875,2023-04-27T21:36:10.470973,0
-1,13120,10,0,0,12734,128,258,82335852.68259048,0.01,585,89460,2023-04-27T21:36:18.819599,0
-10.9,13130,9,0,1,12743,128,259,83388209.93900299,0.01,515,89975,2023-04-27T21:36:26.797521,0
-1,13140,10,0,0,12753,128,259,81556257.60555267,0.01,536,90511,2023-04-27T21:36:34.794580,0
-1,13150,10,0,0,12763,128,259,80463994.4434166,0.01,511,91022,2023-04-27T21:36:42.549580,0
-1,13160,10,0,0,12773,128,259,82399771.51155472,0.01,572,91594,2023-04-27T21:36:50.910808,0
-1,13170,10,0,0,12783,128,259,81449131.07156754,0.01,547,92141,2023-04-27T21:36:59.211391,0
-1,13180,10,0,0,12793,128,259,82987355.88788986,0.01,573,92714,2023-04-27T21:37:07.684878,0
-1,13190,10,0,0,12803,128,259,81868249.47595596,0.01,544,93258,2023-04-27T21:37:15.430845,0
-1,13200,10,0,0,12813,128,259,80554745.79334259,0.01,534,93792,2023-04-27T21:37:23.912408,0
-1,13210,10,0,0,12823,128,259,91214380.26428223,0.9998334999999905,1661,95453,2023-04-27T21:37:30.604474,0
-1,13220,10,0,0,12833,128,259,90376008.74900818,0.9331668333333238,1474,96927,2023-04-27T21:37:37.516929,0
