r,g,d,w,l,td,tw,tl,l_,e,a,s,t,p
-1,91330,10,0,0,88717,833,1780,19383790.493011475,0.19983350000000433,665,82681,2023-04-28T05:27:49.052840,0
-10.9,91340,9,0,1,88726,833,1781,19322338.02974224,0.13318281733333726,606,83287,2023-04-28T05:27:52.376999,0
-1,91350,10,0,0,88736,833,1781,19444256.722927094,0.06650016666666408,574,83861,2023-04-28T05:27:56.584116,0
-1,91360,10,0,0,88746,833,1781,19580342.24808216,0.05,575,84436,2023-04-28T05:28:00.066587,0
-10.9,91370,9,0,1,88755,833,1782,19254113.06321621,0.05,529,84965,2023-04-28T05:28:03.826589,0
-1,91380,10,0,0,88765,833,1782,19401865.527033806,0.05,558,85523,2023-04-28T05:28:07.468216,0
-1,91390,10,0,0,88775,833,1782,19546483.68060589,0.05,545,86068,2023-04-28T05:28:11.415808,0
-1,91400,10,0,0,88785,833,1782,19686443.135142326,0.05,600,86668,2023-04-28T05:28:15.362599,0
-1,91410,10,0,0,88795,833,1782,19444943.368434906,0.05,560,87228,2023-04-28T05:28:18.765429,0
-1,91420,10,0,0,88805,833,1782,19135920.55439949,0.05,526,87754,2023-04-28T05:28:22.553220,0
-1,91430,10,0,0,88815,833,1782,19099208.489060402,0.05,579,88333,2023-04-28T05:28:26.175424,0
-1,91440,10,0,0,88825,833,1782,19796436.950564384,0.05,570,88903,2023-04-28T05:28:30.556804,0
-1,91450,10,0,0,88835,833,1782,19658815.71173668,0.05,560,89463,2023-04-28T05:28:34.572628,0
-1,91460,10,0,0,88845,833,1782,19073475.003242493,0.05,575,90038,2023-04-28T05:28:38.070122,0
-1,91470,10,0,0,88855,833,1782,19602110.683918,0.05,567,90605,2023-04-28T05:28:41.946433,0
-1,91480,10,0,0,88865,833,1782,19699913.039803505,0.05,567,91172,2023-04-28T05:28:46.011017,0
-1,91490,10,0,0,88875,833,1782,19704552.66535282,0.05,561,91733,2023-04-28T05:28:49.667318,0
-10.9,91500,9,0,1,88884,833,1783,19443641.528487206,0.05,542,92275,2023-04-28T05:28:53.465317,0
-1,91510,10,0,0,88894,833,1783,19559351.87637806,0.9998334999999905,1609,93884,2023-04-28T05:28:56.253076,0
-1,91520,10,0,0,88904,833,1783,18876660.466194153,0.9331668333333238,1550,95434,2023-04-28T05:28:59.763283,0
-1,91530,10,0,0,88914,833,1783,19305020.794272423,0.8665001666666572,1578,97012,2023-04-28T05:29:02.868863,0
-1,91540,10,0,0,88924,833,1783,19452172.815799713,0.7998334999999905,1428,98440,2023-04-28T05:29:06.273314,0
-1,91550,10,0,0,88934,833,1783,19866469.57695484,0.7331668333333239,1317,99757,2023-04-28T05:29:09.284715,0
-20.8,91560,8,0,2,88942,833,1785,20138722.509145737,0.666530802666659,1047,80644,2023-04-28T05:29:12.607256,0
-1,91570,10,0,0,88952,833,1785,19496125.653386116,0.5998334999999905,1240,81884,2023-04-28T05:29:16.208437,0
-10.9,91580,9,0,1,88961,833,1786,19038925.990462303,0.5331721613333241,1220,83104,2023-04-28T05:29:19.689968,0
0.2,91590,8,1,1,88969,834,1787,19673165.678977966,0.4665238096666585,919,84023,2023-04-28T05:29:22.811828,0
-1,91600,10,0,0,88979,834,1787,19746358.916163445,0.3998334999999905,924,84947,2023-04-28T05:29:26.344338,0
-1,91610,10,0,0,88989,834,1787,20064709.708094597,0.33316683333332386,879,85826,2023-04-28T05:29:29.669301,0
-1,91620,10,0,0,88999,834,1787,19118865.504860878,0.2665001666666572,813,86639,2023-04-28T05:29:33.710357,0
-1,91630,10,0,0,89009,834,1787,19186996.743083,0.19983350000000433,752,87391,2023-04-28T05:29:37.258872,0
-1,91640,10,0,0,89019,834,1787,19657217.413187027,0.13316683333333768,625,88016,2023-04-28T05:29:40.813962,0
-1,91650,10,0,0,89029,834,1787,20199060.067534447,0.06650016666666408,571,88587,2023-04-28T05:29:44.670989,0
-1,91660,10,0,0,89039,834,1787,18610957.115888596,0,500,89087,2023-04-28T05:29:48.685978,0
-1,91670,10,0,0,89049,834,1787,20014146.342873573,0,502,89589,2023-04-28T05:29:52.491024,0
-1,91680,10,0,0,89059,834,1787,19283835.81340313,0,500,90089,2023-04-28T05:29:56.211347,0
-1,91690,10,0,0,89069,834,1787,19052973.53863716,0,500,90589,2023-04-28T05:29:59.835985,0
-1,91700,10,0,0,89079,834,1787,19693699.25558567,0,500,91089,2023-04-28T05:30:04.199735,0
-1,91710,10,0,0,89089,834,1787,19456321.969628334,0,500,91589,2023-04-28T05:30:08.121309,0
-10.9,91720,9,0,1,89098,834,1788,19116999.953985214,0,493,92082,2023-04-28T05:30:12.148740,0
-1,91730,10,0,0,89108,834,1788,19159081.72726631,0,500,92582,2023-04-28T05:30:15.915833,0
-1,91740,10,0,0,89118,834,1788,19792243.912816048,0,500,93082,2023-04-28T05:30:19.832603,0
-10.9,91750,9,0,1,89127,834,1789,19340693.801641464,0,490,93572,2023-04-28T05:30:23.774264,0
-1,91760,10,0,0,89137,834,1789,19770355.820655823,0,500,94072,2023-04-28T05:30:27.408122,0
-1,91770,10,0,0,89147,834,1789,19610130.63788414,0,500,94572,2023-04-28T05:30:31.132572,0
-1,91780,10,0,0,89157,834,1789,18580790.3110981,0,500,95072,2023-04-28T05:30:35.103232,0
-1,91790,10,0,0,89167,834,1789,18635990.619659424,0,500,95572,2023-04-28T05:30:39.003733,0
-10.9,91800,9,0,1,89176,834,1790,18515111.580491066,0,459,96031,2023-04-28T05:30:42.851668,0
-1,91810,10,0,0,89186,834,1790,19490564.01848793,0.9998334999999905,1571,97602,2023-04-28T05:30:45.691226,0
10.1,91820,9,1,0,89195,835,1790,19612896.144390106,0.9331714953333241,1557,99159,2023-04-28T05:30:48.948525,0
-1,91830,10,0,0,89205,835,1790,19040212.780237198,0.8665001666666572,1493,80522,2023-04-28T05:30:52.335708,0
-1,91840,10,0,0,89215,835,1790,19437605.291604996,0.7998334999999905,1522,82044,2023-04-28T05:30:55.684048,0
10.1,91850,9,1,0,89224,836,1790,19590477.645397186,0.7331711623333241,1358,83402,2023-04-28T05:30:58.836320,0
-1,91860,10,0,0,89234,836,1790,19220414.012670517,0.6665001666666572,1163,84565,2023-04-28T05:31:02.315993,0
-1,91870,10,0,0,89244,836,1790,19808005.98859787,0.5998334999999905,1168,85733,2023-04-28T05:31:05.452070,0
-1,91880,10,0,0,89254,836,1790,19454478.845000267,0.5331668333333238,1042,86775,2023-04-28T05:31:09.461576,0
-1,91890,10,0,0,89264,836,1790,18881629.407405853,0.46650016666665717,1016,87791,2023-04-28T05:31:12.945944,0
10.1,91900,9,1,0,89273,837,1790,19943510.815501213,0.39984848499999137,933,88724,2023-04-28T05:31:16.336746,0
10.1,91910,9,1,0,89282,838,1790,19910499.37903881,0.3331781553333245,768,89492,2023-04-28T05:31:19.925796,0
-10.9,91920,9,0,1,89291,838,1791,19323346.316814423,0.26651448566665803,719,90211,2023-04-28T05:31:23.530004,0
-1,91930,10,0,0,89301,838,1791,19558559.28361416,0.19983350000000433,698,90909,2023-04-28T05:31:27.425366,0
-1,91940,10,0,0,89311,838,1791,19371447.265148163,0.13316683333333768,629,91538,2023-04-28T05:31:30.859884,0
-10.9,91950,9,0,1,89320,838,1792,19699927.046895027,0.0665014986666641,547,92085,2023-04-28T05:31:34.720182,0
-1,91960,10,0,0,89330,838,1792,19228889.867663383,0.05,539,92624,2023-04-28T05:31:38.580989,0
-1,91970,10,0,0,89340,838,1792,19172276.258468628,0.05,582,93206,2023-04-28T05:31:42.529535,0
-1,91980,10,0,0,89350,838,1792,19455554.03828621,0.05,552,93758,2023-04-28T05:31:46.308469,0
-1,91990,10,0,0,89360,838,1792,19180757.701396942,0.05,568,94326,2023-04-28T05:31:49.727681,0
-1,92000,10,0,0,89370,838,1792,19509005.99360466,0.05,590,94916,2023-04-28T05:31:53.597916,0
-1,92010,10,0,0,89380,838,1792,19270389.899611473,0.05,537,95453,2023-04-28T05:31:57.725761,0
-10.9,92020,9,0,1,89389,838,1793,19293830.320239067,0.05,555,96008,2023-04-28T05:32:01.214227,0
-1,92030,10,0,0,89399,838,1793,19107403.978705406,0.05,530,96538,2023-04-28T05:32:05.010146,0
-10.9,92040,9,0,1,89408,838,1794,18737364.932894707,0.05,550,97088,2023-04-28T05:32:08.555446,0
-1,92050,10,0,0,89418,838,1794,18920105.919241905,0.05,545,97633,2023-04-28T05:32:12.798124,0
-1,92060,10,0,0,89428,838,1794,18953777.849674225,0.05,556,98189,2023-04-28T05:32:16.529503,0
-10.9,92070,9,0,1,89437,838,1795,18415319.174528122,0.05,558,98747,2023-04-28T05:32:20.132788,0
-10.9,92080,9,0,1,89446,838,1796,18593289.703130722,0.05,547,99294,2023-04-28T05:32:24.242485,0
-1,92090,10,0,0,89456,838,1796,19098827.54087448,0.05,553,99847,2023-04-28T05:32:28.114964,0
-1,92100,10,0,0,89466,838,1796,19469542.72687435,0.05,541,80311,2023-04-28T05:32:32.012249,0
-1,92110,10,0,0,89476,838,1796,18916951.045393944,0.9998334999999905,1648,81959,2023-04-28T05:32:34.789050,0
-1,92120,10,0,0,89486,838,1796,18807280.28714657,0.9331668333333238,1628,83587,2023-04-28T05:32:37.989424,0
-10.9,92130,9,0,1,89495,838,1797,19256716.668605804,0.8665071596666576,1329,84916,2023-04-28T05:32:41.026038,0
-1,92140,10,0,0,89505,838,1797,19277671.352028847,0.7998334999999905,1372,86288,2023-04-28T05:32:44.871204,0
-1,92150,10,0,0,89515,838,1797,19350330.904126167,0.7331668333333239,1389,87677,2023-04-28T05:32:47.944488,0
-1,92160,10,0,0,89525,838,1797,19435555.338859558,0.6665001666666572,1236,88913,2023-04-28T05:32:51.421078,0
-1,92170,10,0,0,89535,838,1797,19320556.3724041,0.5998334999999905,1101,90014,2023-04-28T05:32:54.654818,0
-1,92180,10,0,0,89545,838,1797,19138441.23482704,0.5331668333333238,1163,91177,2023-04-28T05:32:58.174476,0
-1,92190,10,0,0,89555,838,1797,19587134.34636593,0.46650016666665717,1015,92192,2023-04-28T05:33:01.981092,0
-1,92200,10,0,0,89565,838,1797,19321453.273296356,0.3998334999999905,1005,93197,2023-04-28T05:33:05.270688,0
-1,92210,10,0,0,89575,838,1797,19260853.75249386,0.33316683333332386,930,94127,2023-04-28T05:33:08.902877,0
-1,92220,10,0,0,89585,838,1797,19604609.087109566,0.2665001666666572,736,94863,2023-04-28T05:33:12.384318,0
-1,92230,10,0,0,89595,838,1797,19026679.24761772,0.19983350000000433,691,95554,2023-04-28T05:33:16.553464,0
-1,92240,10,0,0,89605,838,1797,19333047.12176323,0.13316683333333768,671,96225,2023-04-28T05:33:20.148670,0
-10.9,92250,9,0,1,89614,838,1798,18579468.354582787,0.06650183166666411,585,96810,2023-04-28T05:33:23.843378,0
-10.9,92260,9,0,1,89623,838,1799,19756403.416395187,0,470,97280,2023-04-28T05:33:27.589799,0
-1,92270,10,0,0,89633,838,1799,18933358.11793804,0,500,97780,2023-04-28T05:33:31.337782,0
-1,92280,10,0,0,89643,838,1799,18936675.041913986,0,500,98280,2023-04-28T05:33:35.456527,0
-1,92290,10,0,0,89653,838,1799,19135817.58737564,0,502,98782,2023-04-28T05:33:39.113618,0
-10.9,92300,9,0,1,89662,838,1800,18578669.80135441,0,467,99249,2023-04-28T05:33:42.808207,0
-1,92310,10,0,0,89672,838,1800,19125276.431441307,0,500,99749,2023-04-28T05:33:46.761721,0
-20.8,92320,8,0,2,89680,838,1802,18649030.327796936,0,465,80172,2023-04-28T05:33:50.720769,0
-10.9,92330,9,0,1,89689,838,1803,19133355.915546417,0,470,80642,2023-04-28T05:33:54.521907,0
-1,92340,10,0,0,89699,838,1803,19266389.23585415,0,500,81142,2023-04-28T05:33:58.225549,0
-1,92350,10,0,0,89709,838,1803,18740754.8725605,0,500,81642,2023-04-28T05:34:01.976809,0
-1,92360,10,0,0,89719,838,1803,19559281.244874,0,500,82142,2023-04-28T05:34:06.192779,0
-1,92370,10,0,0,89729,838,1803,18883076.608181,0,500,82642,2023-04-28T05:34:09.737566,0
10.1,92380,9,1,0,89738,839,1803,20095548.85327816,0,453,83095,2023-04-28T05:34:13.462268,0
-1,92390,10,0,0,89748,839,1803,19142131.507396698,0,500,83595,2023-04-28T05:34:17.166708,0
-1,92400,10,0,0,89758,839,1803,19308802.410960197,0,502,84097,2023-04-28T05:34:21.352108,0
-1,92410,10,0,0,89768,839,1803,18488337.621092796,0.9998334999999905,1658,85755,2023-04-28T05:34:24.637861,0
-10.9,92420,9,0,1,89777,839,1804,19447511.50906086,0.9331831503333248,1396,87151,2023-04-28T05:34:27.495629,0
10.1,92430,9,1,0,89786,840,1804,19715899.378061295,0.8665104896666578,1428,88579,2023-04-28T05:34:30.708694,0
-1,92440,10,0,0,89796,840,1804,19107097.014784813,0.7998334999999905,1358,89937,2023-04-28T05:34:33.879560,0
-1,92450,10,0,0,89806,840,1804,19176009.595394135,0.7331668333333239,1458,91395,2023-04-28T05:34:37.589161,0
-10.9,92460,9,0,1,89815,840,1805,19207898.378372192,0.6665001666666572,1221,92616,2023-04-28T05:34:40.678954,0
-20.8,92470,8,0,2,89823,840,1807,19184844.195842743,0.5998518149999915,1079,93695,2023-04-28T05:34:44.121239,0
10.1,92480,9,1,0,89832,841,1807,19436645.656824112,0.5331801533333246,1001,94696,2023-04-28T05:34:47.242046,0
-10.9,92490,9,0,1,89841,841,1808,19330055.78815937,0.4665044956666574,938,95634,2023-04-28T05:34:50.904290,0
10.1,92500,9,1,0,89850,842,1808,19183980.07750511,0.399841824999991,904,96538,2023-04-28T05:34:54.511467,0
-1,92510,10,0,0,89860,842,1808,19085446.000099182,0.33316683333332386,888,97426,2023-04-28T05:34:58.151271,0
10.1,92520,9,1,0,89869,843,1808,19453354.105353355,0.2665091576666577,762,98188,2023-04-28T05:35:01.552434,0
-10.9,92530,9,0,1,89878,843,1809,19615618.586540222,0.19984682000000398,670,98858,2023-04-28T05:35:05.060770,0
-1,92540,10,0,0,89888,843,1809,18801229.745149612,0.13316683333333768,632,99490,2023-04-28T05:35:09.232547,0
-10.9,92550,9,0,1,89897,843,1810,18873596.489429474,0.06650183166666411,587,80062,2023-04-28T05:35:12.769185,0
-10.9,92560,9,0,1,89906,843,1811,18916396.871209145,0.05,538,80600,2023-04-28T05:35:16.466830,0
-1,92570,10,0,0,89916,843,1811,19164959.341287613,0.05,553,81153,2023-04-28T05:35:19.963814,0
-1,92580,10,0,0,89926,843,1811,19557609.55810547,0.05,618,81771,2023-04-28T05:35:24.132293,0
-10.9,92590,9,0,1,89935,843,1812,19018920.436501503,0.05,523,82294,2023-04-28T05:35:27.852778,0
-1,92600,10,0,0,89945,843,1812,19200848.415493965,0.05,555,82849,2023-04-28T05:35:31.567099,0
-10.9,92610,9,0,1,89954,843,1813,19379853.010177612,0.05,571,83420,2023-04-28T05:35:35.334379,0
-1,92620,10,0,0,89964,843,1813,18921465.128660202,0.05,560,83980,2023-04-28T05:35:39.003982,0
-10.9,92630,9,0,1,89973,843,1814,18666834.458708763,0.05,505,84485,2023-04-28T05:35:42.972845,0
-1,92640,10,0,0,89983,843,1814,18815334.290266037,0.05,583,85068,2023-04-28T05:35:46.614480,0
-1,92650,10,0,0,89993,843,1814,19109769.091010094,0.05,589,85657,2023-04-28T05:35:50.210213,0
-1,92660,10,0,0,90003,843,1814,18914462.998509407,0.05,543,86200,2023-04-28T05:35:54.113191,0
-1,92670,10,0,0,90013,843,1814,19110341.742634773,0.05,521,86721,2023-04-28T05:35:58.598182,0
-1,92680,10,0,0,90023,843,1814,19315982.908010483,0.05,536,87257,2023-04-28T05:36:04.018988,0
-1,92690,10,0,0,90033,843,1814,18927396.908402443,0.05,568,87825,2023-04-28T05:36:08.980370,0
-1,92700,10,0,0,90043,843,1814,19387534.633278847,0.05,563,88388,2023-04-28T05:36:15.837485,0
-1,92710,10,0,0,90053,843,1814,18940128.535032272,0.9998334999999905,1602,89990,2023-04-28T05:36:18.644754,0
-1,92720,10,0,0,90063,843,1814,19250165.820121765,0.9331668333333238,1537,91527,2023-04-28T05:36:21.806591,0
-1,92730,10,0,0,90073,843,1814,19827295.169234276,0.8665001666666572,1402,92929,2023-04-28T05:36:24.723824,0
10.1,92740,9,1,0,90082,844,1814,20164139.49429989,0.7998438229999911,1240,94169,2023-04-28T05:36:28.499111,0
-1,92750,10,0,0,90092,844,1814,18947543.054819107,0.7331668333333239,1293,95462,2023-04-28T05:36:31.525905,0
-1,92760,10,0,0,90102,844,1814,19431846.43983841,0.6665001666666572,1208,96670,2023-04-28T05:36:34.905124,0
-1,92770,10,0,0,90112,844,1814,19528259.26244259,0.5998334999999905,1141,97811,2023-04-28T05:36:37.947810,0
10.1,92780,9,1,0,90121,845,1814,19512027.874588966,0.533169497333324,1112,98923,2023-04-28T05:36:41.488622,0
-1,92790,10,0,0,90131,845,1814,19371599.555015564,0.46650016666665717,931,99854,2023-04-28T05:36:45.236258,0
-10.9,92800,9,0,1,90140,845,1815,19817184.284329414,0.3998451549999912,900,80604,2023-04-28T05:36:48.700741,0
-1,92810,10,0,0,90150,845,1815,19501330.18195629,0.33316683333332386,790,81394,2023-04-28T05:36:52.123938,0
-1,92820,10,0,0,90160,845,1815,19298828.840255737,0.2665001666666572,774,82168,2023-04-28T05:36:55.581119,0
-1,92830,10,0,0,90170,845,1815,19251035.824418068,0.19983350000000433,670,82838,2023-04-28T05:36:59.571433,0
-1,92840,10,0,0,90180,845,1815,19674322.53062725,0.13316683333333768,660,83498,2023-04-28T05:37:03.193855,0
-1,92850,10,0,0,90190,845,1815,19668214.321136475,0.06650016666666408,564,84062,2023-04-28T05:37:06.922206,0
-1,92860,10,0,0,90200,845,1815,19329260.21516323,0,500,84562,2023-04-28T05:37:10.478696,0
-1,92870,10,0,0,90210,845,1815,19369187.95108795,0,500,85062,2023-04-28T05:37:14.394691,0
-1,92880,10,0,0,90220,845,1815,19497142.806649208,0,500,85562,2023-04-28T05:37:18.628505,0
-1,92890,10,0,0,90230,845,1815,20135113.37339878,0,500,86062,2023-04-28T05:37:22.156669,0
-1,92900,10,0,0,90240,845,1815,19558768.421411514,0,500,86562,2023-04-28T05:37:25.944876,0
-1,92910,10,0,0,90250,845,1815,19785020.276904106,0,510,87072,2023-04-28T05:37:29.552028,0
-1,92920,10,0,0,90260,845,1815,19552723.690867424,0,500,87572,2023-04-28T05:37:33.730893,0
-1,92930,10,0,0,90270,845,1815,19634237.51294613,0,500,88072,2023-04-28T05:37:37.600235,0
-1,92940,10,0,0,90280,845,1815,19032068.77410412,0,500,88572,2023-04-28T05:37:41.144107,0
-10.9,92950,9,0,1,90289,845,1816,19360705.91211319,0,498,89070,2023-04-28T05:37:44.964470,0
-1,92960,10,0,0,90299,845,1816,19708223.193883896,0,500,89570,2023-04-28T05:37:49.015095,0
-1,92970,10,0,0,90309,845,1816,19356091.767549515,0,508,90078,2023-04-28T05:37:52.740454,0
-10.9,92980,9,0,1,90318,845,1817,19306578.934192657,0,468,90546,2023-04-28T05:37:56.648783,0
-1,92990,10,0,0,90328,845,1817,19942823.722958565,0,501,91047,2023-04-28T05:38:00.146293,0
-1,93000,10,0,0,90338,845,1817,19180437.698960304,0,500,91547,2023-04-28T05:38:04.383949,0
-1,93010,10,0,0,90348,845,1817,19603371.173143387,0.9998334999999905,1750,93297,2023-04-28T05:38:07.271096,0
-1,93020,10,0,0,90358,845,1817,19310892.298817635,0.9331668333333238,1552,94849,2023-04-28T05:38:10.515356,0
-1,93030,10,0,0,90368,845,1817,19456972.256302834,0.8665001666666572,1372,96221,2023-04-28T05:38:13.510882,0
-1,93040,10,0,0,90378,845,1817,19441833.421587944,0.7998334999999905,1404,97625,2023-04-28T05:38:16.803947,0
10.1,93050,9,1,0,90387,846,1817,19948674.589395523,0.7331704963333241,1173,98798,2023-04-28T05:38:20.254560,0
-1,93060,10,0,0,90397,846,1817,19047916.755080223,0.6665001666666572,1266,80052,2023-04-28T05:38:23.757355,0
-1,93070,10,0,0,90407,846,1817,19565484.74729061,0.5998334999999905,1158,81210,2023-04-28T05:38:26.885557,0
10.1,93080,9,1,0,90416,847,1817,19434226.155281067,0.5331674993333239,1131,82341,2023-04-28T05:38:30.368662,0
-1,93090,10,0,0,90426,847,1817,19487177.655100822,0.46650016666665717,1027,83368,2023-04-28T05:38:33.788784,0
-10.9,93100,9,0,1,90435,847,1818,19181858.67369175,0.3998384949999908,904,84272,2023-04-28T05:38:37.632134,0
-1,93110,10,0,0,90445,847,1818,19466478.899121284,0.33316683333332386,945,85217,2023-04-28T05:38:41.262836,0
-1,93120,10,0,0,90455,847,1818,19581678.88224125,0.2665001666666572,778,85995,2023-04-28T05:38:44.650008,0
-1,93130,10,0,0,90465,847,1818,19097327.888011932,0.19983350000000433,696,86691,2023-04-28T05:38:48.282284,0
-10.9,93140,9,0,1,90474,847,1819,19827597.960829735,0.13317249433333753,588,87279,2023-04-28T05:38:52.141347,0
-1,93150,10,0,0,90484,847,1819,19371941.164135933,0.06650016666666408,573,87852,2023-04-28T05:38:55.978049,0
-1,93160,10,0,0,90494,847,1819,19669959.470629692,0.05,573,88425,2023-04-28T05:38:59.698216,0
-1,93170,10,0,0,90504,847,1819,19433653.652668,0.05,552,88977,2023-04-28T05:39:03.360188,0
-10.9,93180,9,0,1,90513,847,1820,19394496.90282345,0.05,526,89503,2023-04-28T05:39:07.451870,0
-1,93190,10,0,0,90523,847,1820,19557711.109519005,0.05,541,90044,2023-04-28T05:39:11.105813,0
-10.9,93200,9,0,1,90532,847,1821,19767640.829086304,0.05,519,90563,2023-04-28T05:39:14.852393,0
-1,93210,10,0,0,90542,847,1821,19297310.709953308,0.05,555,91118,2023-04-28T05:39:18.558309,0
-10.9,93220,9,0,1,90551,847,1822,19461763.79919052,0.05,478,91596,2023-04-28T05:39:22.214930,0
-1,93230,10,0,0,90561,847,1822,19484507.739543915,0.05,545,92141,2023-04-28T05:39:26.308270,0
-1,93240,10,0,0,90571,847,1822,18814844.265580177,0.05,543,92684,2023-04-28T05:39:29.822582,0
-1,93250,10,0,0,90581,847,1822,19314511.120319366,0.05,555,93239,2023-04-28T05:39:33.552085,0
-1,93260,10,0,0,90591,847,1822,19253735.169768333,0.05,562,93801,2023-04-28T05:39:37.268626,0
-1,93270,10,0,0,90601,847,1822,19240311.309695244,0.05,565,94366,2023-04-28T05:39:41.323153,0
-1,93280,10,0,0,90611,847,1822,19405050.203204155,0.05,529,94895,2023-04-28T05:39:45.123990,0
-1,93290,10,0,0,90621,847,1822,19359104.931354523,0.05,545,95440,2023-04-28T05:39:48.637744,0
-1,93300,10,0,0,90631,847,1822,19118919.07453537,0.05,576,96016,2023-04-28T05:39:52.367155,0
-1,93310,10,0,0,90641,847,1822,18998716.99512005,0.9998334999999905,1579,97595,2023-04-28T05:39:55.487484,0
-1,93320,10,0,0,90651,847,1822,19682517.647743225,0.9331668333333238,1505,99100,2023-04-28T05:39:58.862565,0
-1,93330,10,0,0,90661,847,1822,19644438.02833557,0.8665001666666572,1390,80392,2023-04-28T05:40:01.843026,0
-1,93340,10,0,0,90671,847,1822,19330457.001924515,0.7998334999999905,1380,81772,2023-04-28T05:40:05.118375,0
-1,93350,10,0,0,90681,847,1822,18704392.462968826,0.7331668333333239,1295,83067,2023-04-28T05:40:08.208914,0
10.1,93360,9,1,0,90690,848,1822,19660897.9254961,0.6665091576666577,1161,84228,2023-04-28T05:40:12.054604,0
10.1,93370,9,1,0,90699,849,1822,19642908.27512741,0.5998474859999913,1083,85311,2023-04-28T05:40:15.367825,0
-1,93380,10,0,0,90709,849,1822,19228149.42896366,0.5331668333333238,1103,86414,2023-04-28T05:40:18.731442,0
